YEAR,MO,DY,HR,T2M,RH2M,ALLSKY_KT,ALLSKY_SFC_SW_DWN,PRECTOTCORR,WS10M,SZA,Energy PV system (Wh)
2022,2,27,8,10.83,64.24,0.53,256.2,0.0,2.91,69.68,427
2022,2,27,9,12.07,59.06,0.64,434.65,0.0,3.76,60.95,1116
2022,2,27,10,12.82,55.68,0.67,544.22,0.0,3.9,54.25,1795
2022,2,27,11,13.31,53.39,0.69,607.38,0.0,4.03,50.47,2271
2022,2,27,12,13.5,52.4,0.7,624.05,0.01,4.31,50.28,2559
2022,2,27,13,13.3,52.76,0.72,588.95,0.01,4.58,53.74,2583
2022,2,27,14,12.95,53.64,0.66,454.58,0.01,4.67,60.19,2338
2022,2,27,15,12.49,55.28,0.59,294.4,0.0,4.48,68.75,1821
2022,2,27,16,11.63,60.62,0.45,123.85,0.0,3.7,78.66,1245
2022,2,27,17,9.89,70.47,0.23,9.7,0.01,2.99,88.29,490
2022,2,27,18,9.63,70.68,-999.0,0.0,0.04,2.61,90.0,28
2022,2,27,19,9.98,68.29,-999.0,0.0,0.06,2.06,90.0,0
2022,2,27,20,10.35,66.28,-999.0,0.0,0.1,1.58,90.0,1
2022,2,27,21,10.44,66.42,-999.0,0.0,0.19,1.53,90.0,0
2022,2,27,22,10.32,68.38,-999.0,0.0,0.29,1.9,90.0,0
2022,2,27,23,10.08,70.93,-999.0,0.0,0.29,2.33,90.0,0
2022,2,28,0,9.83,73.46,-999.0,0.0,0.3,2.75,90.0,0
2022,2,28,1,9.63,75.93,-999.0,0.0,0.2,3.07,90.0,0
2022,2,28,2,9.44,79.07,-999.0,0.0,0.09,3.24,90.0,0
2022,2,28,3,9.16,82.66,-999.0,0.0,0.04,3.4,90.0,0
2022,2,28,4,8.84,86.17,-999.0,0.0,0.02,3.55,90.0,0
2022,2,28,5,8.55,89.06,-999.0,0.0,0.07,3.52,90.0,0
2022,2,28,6,8.53,89.95,0.22,6.85,0.02,3.33,88.71,0
2022,2,28,7,10.27,82.62,0.36,91.55,0.01,2.95,79.4,17
2022,2,28,8,11.48,72.94,0.48,234.57,0.04,2.95,69.36,211
2022,2,28,9,12.18,65.01,0.53,361.92,0.03,2.47,60.61,505
2022,2,28,10,12.76,59.53,0.56,459.52,0.02,2.15,53.89,831
2022,2,28,11,13.2,56.67,0.58,512.78,0.02,2.35,50.09,910
2022,2,28,12,13.33,56.47,0.63,567.25,0.04,2.92,49.91,1484
2022,2,28,13,13.1,58.47,0.56,459.3,0.03,3.47,53.4,756
2022,2,28,14,12.78,61.64,0.56,389.55,0.01,4.1,59.89,1524
2022,2,28,15,12.47,65.1,0.49,251.62,0.0,4.62,68.48,1570
2022,2,28,16,12.1,69.19,0.39,109.35,0.0,4.64,78.42,549
2022,2,28,17,10.63,79.39,0.25,10.95,0.0,4.11,88.17,136
2022,2,28,18,10.09,84.67,-999.0,0.0,0.0,4.29,90.0,29
2022,2,28,19,9.83,89.35,-999.0,0.0,0.0,4.37,90.0,0
2022,2,28,20,9.58,93.7,-999.0,0.0,0.0,4.44,90.0,0
2022,2,28,21,9.32,97.12,-999.0,0.0,0.0,4.54,90.0,0
2022,2,28,22,9.05,99.57,-999.0,0.0,0.0,4.69,90.0,0
2022,2,28,23,8.78,100.0,-999.0,0.0,0.0,4.76,90.0,0
2022,3,1,0,8.49,100.0,-999.0,0.0,0.0,4.65,90.0,0
2022,3,1,1,8.29,100.0,-999.0,0.0,0.0,4.31,90.0,0
2022,3,1,2,8.42,95.79,-999.0,0.0,0.0,3.58,90.0,0
2022,3,1,3,8.66,89.81,-999.0,0.0,0.0,2.96,90.0,0
2022,3,1,4,8.85,84.3,-999.0,0.0,0.0,2.5,90.0,0
2022,3,1,5,8.87,80.96,-999.0,0.0,0.0,2.12,90.0,0
2022,3,1,6,8.92,78.47,0.25,8.57,0.0,1.84,88.57,1
2022,3,1,7,10.19,75.7,0.49,128.82,0.0,1.64,79.1,20
2022,3,1,8,12.19,64.85,0.63,310.73,0.0,0.55,69.04,479
2022,3,1,9,13.8,59.41,0.7,481.12,0.0,1.46,60.26,1240
2022,3,1,10,14.46,56.24,0.72,589.78,0.0,2.63,53.52,1921
2022,3,1,11,14.79,54.38,0.72,647.42,0.0,3.32,49.71,2363
2022,3,1,12,14.95,53.8,0.68,615.62,0.0,3.78,49.54,2577
2022,3,1,13,14.97,54.84,0.71,595.1,0.01,3.81,53.06,2574
2022,3,1,14,14.74,57.74,0.66,461.05,0.03,3.75,59.59,2409
2022,3,1,15,14.12,62.28,0.58,297.7,0.02,3.94,68.22,1900
2022,3,1,16,13.01,71.13,0.46,131.07,0.02,3.76,78.19,1307
2022,3,1,17,10.95,86.03,0.25,11.77,0.05,3.29,88.03,509
2022,3,1,18,10.12,93.03,-999.0,0.0,0.18,3.14,90.0,20
2022,3,1,19,10.02,94.57,-999.0,0.0,0.17,2.77,90.0,0
2022,3,1,20,10.29,92.24,-999.0,0.0,0.13,2.23,90.0,0
2022,3,1,21,10.55,89.51,-999.0,0.0,0.08,1.52,90.0,0
2022,3,1,22,10.75,86.94,-999.0,0.0,0.05,0.72,90.0,0
2022,3,1,23,10.68,85.19,-999.0,0.0,0.03,0.68,90.0,0
2022,3,2,0,10.46,86.17,-999.0,0.0,0.03,1.36,90.0,0
2022,3,2,1,10.36,87.09,-999.0,0.0,0.03,1.88,90.0,0
2022,3,2,2,10.35,88.13,-999.0,0.0,0.03,2.34,90.0,0
2022,3,2,3,10.44,89.46,-999.0,0.0,0.11,2.72,90.0,0
2022,3,2,4,10.61,90.93,-999.0,0.0,0.26,2.92,90.0,0
2022,3,2,5,10.64,92.6,-999.0,0.0,0.36,3.09,90.0,0
2022,3,2,6,10.83,92.65,0.17,6.4,0.35,3.28,88.42,0
2022,3,2,7,11.33,90.69,0.22,58.6,0.33,3.67,78.79,0
2022,3,2,8,11.79,87.39,0.27,134.2,0.28,4.81,68.72,103
2022,3,2,9,12.31,83.64,0.32,225.15,0.28,5.59,59.91,624
2022,3,2,10,12.61,81.33,0.37,303.88,0.34,5.75,53.15,195
2022,3,2,11,13.03,78.98,0.3,274.38,0.38,5.79,49.32,263
2022,3,2,12,13.19,78.3,0.35,316.15,0.51,5.77,49.17,509
2022,3,2,13,13.13,79.18,0.35,291.67,0.67,5.81,52.72,912
