,name,address,date,kWh,year,month,day,hour,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,T2M,RH2M,WS10M,ALLSKY_SFC_SW_DIFF,PRECTOTCORR
20859,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-09-05 15:00:00,11.476,2022,9,5,15,362.1,419.58,617.73,0.64,0.14,65.07,23.13,29.45,3.96,118.2,0.22
20860,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-09-05 16:00:00,9.333,2022,9,5,16,214.98,254.62,501.14,0.58,0.17,74.0,21.94,31.89,3.86,82.07,0.14
20861,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-09-05 17:00:00,6.339,2022,9,5,17,73.43,92.6,286.91,0.45,0.18,83.06,18.69,45.98,2.79,37.3,0.14
20862,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-09-05 18:00:00,2.837,2022,9,5,18,0.0,0.0,0.0,-999.0,-999.0,90.0,15.52,55.32,3.01,0.0,0.04
20863,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-09-05 20:00:00,0.001,2022,9,5,20,0.0,0.0,0.0,-999.0,-999.0,90.0,13.03,64.08,2.78,0.0,0.0
20864,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-04-14 11:00:00,0.867,2022,4,14,11,580.22,827.1,0.77,0.58,0.38,42.11,-5.42,50.6,5.52,478.73,2.21
20865,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-04-14 12:00:00,1.227,2022,4,14,12,509.02,815.5,2.6,0.52,0.37,43.14,-4.98,48.72,5.48,430.1,1.86
20866,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-04-14 13:00:00,0.597,2022,4,14,13,482.02,748.8,9.06,0.53,0.37,47.42,-4.57,47.04,5.29,403.44,1.52
20867,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-04-14 14:00:00,0.673,2022,4,14,14,391.45,636.25,3.05,0.49,0.38,54.09,-4.44,46.85,5.24,339.82,1.38
20868,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-04-14 15:00:00,0.708,2022,4,14,15,285.65,489.52,3.66,0.45,0.37,62.28,-4.7,48.94,5.13,241.53,1.41
20869,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-04-14 16:00:00,0.823,2022,4,14,16,195.77,313.88,10.88,0.45,0.37,71.26,-5.14,52.27,4.78,170.25,1.32
20870,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-04-14 17:00:00,0.489,2022,4,14,17,79.0,130.35,8.79,0.36,0.37,80.54,-5.67,56.6,4.3,69.45,1.25
20871,Calgary Fire Hall Headquarters,1212 42 AV SE,2023-05-14 17:00:00,8.257,2023,5,14,17,240.57,242.95,687.35,0.66,0.17,74.14,20.43,38.19,5.19,53.04,0.0
20872,Calgary Fire Hall Headquarters,1212 42 AV SE,2023-05-14 18:00:00,5.307,2023,5,14,18,87.7,88.47,369.37,0.51,0.17,82.63,17.16,53.29,3.57,35.65,0.0
20873,Calgary Fire Hall Headquarters,1212 42 AV SE,2023-05-14 19:00:00,1.978,2023,5,14,19,0.0,0.0,0.0,-999.0,-999.0,90.0,14.45,62.16,3.88,0.0,0.0
20874,Calgary Fire Hall Headquarters,1212 42 AV SE,2023-05-14 20:00:00,0.347,2023,5,14,20,0.0,0.0,0.0,-999.0,-999.0,90.0,13.61,65.73,4.3,0.0,0.0
20875,Calgary Fire Hall Headquarters,1212 42 AV SE,2023-05-14 21:00:00,0.009,2023,5,14,21,0.0,0.0,0.0,-999.0,-999.0,90.0,12.8,70.46,4.45,0.0,0.0
20876,Calgary Fire Hall Headquarters,1212 42 AV SE,2021-12-09 11:00:00,2.123,2021,12,9,11,221.2,284.23,448.68,0.59,0.29,74.49,-1.48,51.35,5.8,113.67,0.01
20877,Calgary Fire Hall Headquarters,1212 42 AV SE,2023-06-16 10:00:00,7.896,2023,6,16,10,659.97,897.6,386.35,0.59,0.19,31.61,23.28,33.18,4.18,361.93,0.03
20878,Calgary Fire Hall Headquarters,1212 42 AV SE,2023-06-16 11:00:00,10.448,2023,6,16,11,349.73,924.28,59.72,0.3,0.15,28.45,24.13,32.63,4.83,264.78,0.12
20879,Calgary Fire Hall Headquarters,1212 42 AV SE,2023-06-16 12:00:00,13.404,2023,6,16,12,321.85,911.08,186.85,0.28,0.15,29.76,24.12,33.29,5.59,180.82,0.21
20880,Calgary Fire Hall Headquarters,1212 42 AV SE,2023-06-16 09:00:00,5.911,2023,6,16,9,709.6,823.62,540.74,0.68,0.18,38.08,22.06,34.47,3.8,300.1,0.01
20881,Calgary Fire Hall Headquarters,1212 42 AV SE,2023-05-19 20:00:00,0.224,2023,5,19,20,0.0,0.0,0.0,-999.0,-999.0,90.0,18.08,60.58,2.74,0.0,0.0
20882,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-04-02 07:00:00,0.115,2022,4,2,7,185.0,345.15,113.9,0.4,0.26,70.03,3.74,61.75,3.14,143.08,0.0
20883,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-04-02 08:00:00,1.025,2022,4,2,8,353.15,511.88,75.99,0.54,0.37,61.56,6.35,51.03,2.82,288.97,0.01
20884,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-04-02 09:00:00,1.818,2022,4,2,9,428.33,643.2,36.12,0.54,0.35,54.33,8.49,42.02,2.61,366.96,0.08
20885,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-04-02 10:00:00,4.345,2022,4,2,10,533.92,733.5,89.67,0.6,0.35,49.08,9.33,38.24,2.52,437.24,0.18
20886,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-04-02 11:00:00,4.657,2022,4,2,11,549.95,768.42,270.04,0.59,0.34,46.6,9.53,37.13,3.1,351.86,0.33
20887,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-04-02 12:00:00,8.219,2022,4,2,12,501.02,756.72,50.29,0.54,0.34,47.38,9.28,38.14,4.12,413.02,0.71
20888,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-04-02 13:00:00,4.49,2022,4,2,13,459.0,692.8,198.07,0.54,0.35,51.27,8.33,43.43,5.34,331.75,1.52
20889,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-04-02 14:00:00,0.97,2022,4,2,14,375.42,580.83,34.58,0.51,0.35,57.55,6.87,52.63,6.25,322.54,3.3
20890,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-04-02 15:00:00,0.641,2022,4,2,15,240.18,427.4,175.14,0.42,0.21,65.45,5.47,61.2,5.98,166.56,4.37
